FC7550001,15567518445883392,22.526653,113.942680,22.523911,113.947428
FC7550001,156102397230329856,22.526806,113.943054,22.523911,113.947428
FC7550001,46281366999928832,22.526737,113.942635,22.523911,113.947428
FC7550001,213821600208797696,22.526325,113.942734,22.523911,113.947428
FC7550001,179262005117480960,22.526516,113.943024,22.523911,113.947428
FC7550001,149747956818395136,22.526482,113.943054,22.523911,113.947428
FC7550001,14583605506347008,22.526535,113.942612,22.523911,113.947428
FC7550001,14161196844322816,22.526478,113.943275,22.523911,113.947428
FC7550001,127639700730036224,22.526485,113.943367,22.523911,113.947428
FC7550001,59121041644986368,22.526628,113.943062,22.523911,113.947428
FC7550001,47779101330649088,22.526236,113.943314,22.523911,113.947428
FC7550001,134347949239963648,22.526703,113.942757,22.523911,113.947428
FC7550001,40281033903443968,22.526840,113.942818,22.523911,113.947428
FC7550001,46281366999928832,22.526920,113.943146,22.523911,113.947428
FC7550001,235272304060280832,22.526541,113.943123,22.523911,113.947428
FC7550001,15712085971329024,22.526773,113.942719,22.523911,113.947428
FC7550001,75788789787672576,22.526579,113.942879,22.523911,113.947428
FC7550001,165551760256012288,22.526421,113.943222,22.523911,113.947428
FC7550001,177199314655780864,22.526545,113.942772,22.523911,113.947428
FC7550001,15949942895960064,22.526480,113.943153,22.523911,113.947428
FC7550001,14113651908677632,22.527248,113.942665,22.523911,113.947428
FC7550001,14583605506347008,22.526661,113.942764,22.523911,113.947428
FC7550001,14469483519303680,22.526739,113.942657,22.523911,113.947428
FC7550001,39139613612183552,22.526569,113.943092,22.523911,113.947428
FC7550001,14358147716112384,22.526493,113.943077,22.523911,113.947428
FC7550001,23074235941392384,22.526653,113.941910,22.523911,113.947428
FC7550001,40281033903443968,22.526686,113.942131,22.523911,113.947428
FC7550001,14117135366230016,22.526009,113.944321,22.523911,113.947428
FC7550001,59121041644986368,20.048067,110.180283,22.523911,113.947428
FC7550001,85570670741700608,22.526297,113.943123,22.523911,113.947428
FC7550001,37325351461855232,22.526606,113.943153,22.523911,113.947428
FC7550001,39139613612183552,22.526455,113.942528,22.523911,113.947428
FC7550001,15830447963525120,22.526539,113.943169,22.523911,113.947428
FC7550001,149612347554537472,22.526464,113.942856,22.523911,113.947428
FC7550001,15712085971329024,22.526758,113.942627,22.523911,113.947428
FC7550001,149747956818395136,22.526728,113.942642,22.523911,113.947428
FC7550001,14156069349625856,22.526335,113.943115,22.523911,113.947428
FC7550001,90308605093359616,22.526421,113.943367,22.523911,113.947428
FC7550001,177199314655780864,22.526747,113.943199,22.523911,113.947428
FC7550001,165551760256012288,22.526634,113.941818,22.523911,113.947428
FC7550001,14126351598510080,22.526367,113.943130,22.523911,113.947428
FC7550001,38406601450725376,22.526749,113.942719,22.523911,113.947428
FC7550001,225713271049572352,22.526178,113.943451,22.523911,113.947428
FC7550001,15967441318338560,22.526379,113.943169,22.523911,113.947428
FC7550001,122184347636744192,22.527384,113.943100,22.523911,113.947428
FC7550001,85570670741700608,22.526421,113.943054,22.523911,113.947428
FC7550001,46281366999928832,22.526714,113.942802,22.523911,113.947428
FC7550001,42481618870345728,22.526831,113.943138,22.523911,113.947428
FC7550001,225713271049572352,22.526415,113.942863,22.523911,113.947428
FC7550001,52658993457307648,22.526602,113.942970,22.523911,113.947428
FC7550001,41939706404937728,22.526367,113.943001,22.523911,113.947428
FC7550001,54824795484725248,22.526972,113.943146,22.523911,113.947428
FC7550001,149612347554537472,22.526525,113.943169,22.523911,113.947428
FC7550001,14358147716112384,22.526525,113.943016,22.523911,113.947428
FC7550001,14156069349625856,22.526560,113.943092,22.523911,113.947428
FC7550001,43823006874607617,22.527130,113.944130,22.523911,113.947428
FC7550001,41939706404937728,22.526289,113.943016,22.523911,113.947428
FC7550001,15730222208933888,22.526716,113.942970,22.523911,113.947428
FC7550001,39848424123666432,22.527075,113.943169,22.523911,113.947428
FC7550001,72519607172214784,22.526672,113.942749,22.523911,113.947428
FC7550001,177199314655780864,22.526445,113.943222,22.523911,113.947428
FC7550001,41939706404937728,22.526751,113.942657,22.523911,113.947428
FC7550001,81914042389635072,22.526459,113.943047,22.523911,113.947428
FC7550001,14358147716112384,22.527372,113.942604,22.523911,113.947428
FC7550001,177254461821952000,22.526567,113.943169,22.523911,113.947428
FC7550001,40677778290384896,22.526646,113.943085,22.523911,113.947428
FC7550001,162776461315424256,22.526381,113.943237,22.523911,113.947428
FC7550001,46281366999928832,22.526558,113.943016,22.523911,113.947428
FC7550001,106944856634441728,22.526714,113.942413,22.523911,113.947428
FC7550001,46281366999928832,22.526699,113.942604,22.523911,113.947428
FC7550001,56912713170825216,22.526525,113.943169,22.523911,113.947428
FC7550001,86519448470564864,22.526581,113.943069,22.523911,113.947428
FC7550001,45626146871578624,0.000000,0.000000,22.523911,113.947428
FC7550001,102273494661738496,22.526472,113.942741,22.523911,113.947428
FC7550001,14583605506347008,22.526821,113.943153,22.523911,113.947428
FC7550001,21434541449175040,22.526758,113.942886,22.523911,113.947428
FC7550001,47779101330649088,22.525759,113.941742,22.523911,113.947428
FC7550001,15567518445883392,22.526804,113.941704,22.523911,113.947428
FC7550001,39848424123666432,22.526970,113.942612,22.523911,113.947428
FC7550001,14150494918283264,22.526693,113.942780,22.523911,113.947428
FC7550001,86132746119815168,22.526627,113.942833,22.523911,113.947428
FC7550001,134347949239963648,22.526306,113.943268,22.523911,113.947428
FC7550001,165551760256012288,22.526497,113.943199,22.523911,113.947428
FC7550001,127639700730036224,22.526266,113.942177,22.523911,113.947428
FC7550001,149612347554537472,22.526524,113.943047,22.523911,113.947428
FC7550001,127639700730036224,22.526602,113.942993,22.523911,113.947428
FC7550001,38406601450725376,22.526621,113.942970,22.523911,113.947428
FC7550001,86132746119815168,22.526550,113.943138,22.523911,113.947428
FC7550001,39848424123666432,22.526737,113.943085,22.523911,113.947428
FC7550001,191247648945098752,22.526485,113.943024,22.523911,113.947428
FC7550001,42481618870345728,22.526613,113.942825,22.523911,113.947428
FC7550001,177199314655780864,22.526585,113.942986,22.523911,113.947428
FC7550001,134347949239963648,22.526728,113.942909,22.523911,113.947428
FC7550001,36957543410442240,22.526806,113.942787,22.523911,113.947428
FC7550001,127639700730036224,22.526052,113.942482,22.523911,113.947428
FC7550001,15712085971329024,22.526773,113.942856,22.523911,113.947428
FC7550001,42481618870345728,22.526583,113.942627,22.523911,113.947428
FC7550001,41939706404937728,22.526781,113.942818,22.523911,113.947428
FC7550001,149612347554537472,22.526672,113.942886,22.523911,113.947428
FC7550001,42481618870345728,22.526419,113.943001,22.523911,113.947428
FC7550001,15730222208933888,22.526613,113.943146,22.523911,113.947428
FC7550001,15366036509446144,22.526644,113.942635,22.523911,113.947428
FC7550001,47779101330649088,22.526432,113.942993,22.523911,113.947428
FC7550001,177199314655780864,22.526545,113.942894,22.523911,113.947428
FC7550001,36660305450766336,22.526537,113.943329,22.523911,113.947428
FC7550001,180633576620978176,22.526346,113.943207,22.523911,113.947428
FC7550001,248856665410002944,22.526443,113.943230,22.523911,113.947428
FC7550001,41939706404937728,22.526752,113.942680,22.523911,113.947428
FC7550001,38406601450725376,22.526743,113.942726,22.523911,113.947428
FC7550001,43533314929205248,22.526623,113.942818,22.523911,113.947428
FC7550001,15712085971329024,22.526733,113.942619,22.523911,113.947428
FC7550001,36957543410442240,22.526468,113.943031,22.523911,113.947428
FC7550001,39848424123666432,22.526630,113.942696,22.523911,113.947428
FC7550001,41939706404937728,22.526754,113.942741,22.523911,113.947428
FC7550001,41939706404937728,22.526758,113.942642,22.523911,113.947428
FC7550001,225713271049572352,22.526327,113.943230,22.523911,113.947428
FC7550001,52658993457307648,22.526529,113.943176,22.523911,113.947428
FC7550001,15830447963525120,22.526503,113.943153,22.523911,113.947428
FC7550001,72488079851532288,22.526396,113.943146,22.523911,113.947428
FC7550001,59844113557630976,22.526636,113.942596,22.523911,113.947428
FC7550001,59121041644986368,22.526527,113.943024,22.523911,113.947428
FC7550001,14116848144486400,22.526171,113.943260,22.523911,113.947428
FC7550001,41939706404937728,22.526711,113.942665,22.523911,113.947428
FC7550001,149612347554537472,22.526682,113.943062,22.523911,113.947428
FC7550001,55342847334825984,22.527487,113.942795,22.523911,113.947428
FC7550001,50458780873273344,22.526726,113.943192,22.523911,113.947428
FC7550001,42481618870345728,22.526388,113.942818,22.523911,113.947428
FC7550001,14190138661801984,22.526793,113.942673,22.523911,113.947428
FC7550001,15712085971329024,22.526787,113.943100,22.523911,113.947428
FC7550001,40881402928959488,22.526556,113.943085,22.523911,113.947428
FC7550001,165551760256012288,22.526323,113.943214,22.523911,113.947428
FC7550001,14183225257648128,22.526531,113.943016,22.523911,113.947428
FC7550001,14530241032642560,22.526602,113.942757,22.523911,113.947428
FC7550001,232303347745443840,22.526442,113.942482,22.523911,113.947428
FC7550001,55461947839094784,22.526653,113.942818,22.523911,113.947428
FC7550001,14583605506347008,22.526684,113.942413,22.523911,113.947428
FC7550001,15699909160230912,22.653421,114.108650,22.523911,113.947428
FC7550001,156102397230329856,22.526722,113.942566,22.523911,113.947428
FC7550001,14202582692007936,22.526356,113.943199,22.523911,113.947428
FC7550001,15952010746552320,22.526415,113.943199,22.523911,113.947428
FC7550001,46281366999928832,22.526695,113.942635,22.523911,113.947428
FC7550001,14358147716112384,22.526669,113.942612,22.523911,113.947428
FC7550001,14367871526264832,22.526548,113.943008,22.523911,113.947428
FC7550001,106944856634441728,22.526699,113.943161,22.523911,113.947428
FC7550001,14312848138178560,22.526808,113.942825,22.523911,113.947428
FC7550001,15712085971329024,22.526346,113.943062,22.523911,113.947428
FC7550001,14161196844322816,22.525513,113.945206,22.523911,113.947428
FC7550001,72519607172214784,22.526573,113.942513,22.523911,113.947428
FC7550001,178795034852749312,22.526484,113.943092,22.523911,113.947428
FC7550001,149612347554537472,22.526606,113.943077,22.523911,113.947428
FC7550001,15712085971329024,22.526703,113.942619,22.523911,113.947428
FC7550001,14226033066663936,22.526537,113.943192,22.523911,113.947428
FC7550001,15712085971329024,22.526775,113.942879,22.523911,113.947428
FC7550001,127639700730036224,22.526508,113.943214,22.523911,113.947428
FC7550001,14117742789529600,22.526278,113.943253,22.523911,113.947428
FC7550001,177254461821952000,22.526262,113.943192,22.523911,113.947428
FC7550001,41939706404937728,22.527382,113.943100,22.523911,113.947428
FC7550001,39848424123666432,22.527122,113.943047,22.523911,113.947428
FC7550001,177199314655780864,22.527765,113.943039,22.523911,113.947428
FC7550001,38381629286129664,22.526628,113.942696,22.523911,113.947428
FC7550001,15809159991676928,22.526539,113.943184,22.523911,113.947428
FC7550001,39848424123666432,22.526661,113.942841,22.523911,113.947428
FC7550001,80490402972438528,22.526583,113.943108,22.523911,113.947428
FC7550001,40677778290384896,22.527414,113.943192,22.523911,113.947428
FC7550001,40881402928959488,22.526678,113.942917,22.523911,113.947428
FC7550001,86519448470564864,22.527252,113.941742,22.523911,113.947428
FC7550001,23074235941392384,22.526901,113.943092,22.523911,113.947428
FC7550001,225713271049572352,22.526627,113.942879,22.523911,113.947428
FC7550001,59529361086230528,22.526661,113.943230,22.523911,113.947428
FC7550001,86132746119815168,22.527870,113.943069,22.523911,113.947428
FC7550001,165551760256012288,22.526632,113.942780,22.523911,113.947428
FC7550001,43934079636213760,22.526558,113.943138,22.523911,113.947428
FC7550001,177199314655780864,22.526192,113.943268,22.523911,113.947428
FC7550001,133803572717436928,22.526424,113.943024,22.523911,113.947428
